,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,StroopNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,ColorTime,RespOnset,AccCount,subject,StimRep,Sequential
75,75,SCTResp,1,76,75,75,0,0,1,3,2,1,10,x,2,x,1,570,0,63228,1.51E+12,1.51E+12,1.51E+12,1.51E+12,67,36,2,1
76,76,SCTResp,1,77,76,76,0,0,1,4,3,1,6,m,4,m,1,645,0,63228,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,36,2,0
77,77,SCTResp,1,78,77,77,0,1,0,1,4,2,2,n,3,n,1,579,0,63228,1.51E+12,1.51E+12,1.51E+12,1.51E+12,69,36,2,2
78,78,SCTResp,1,79,78,78,0,1,0,3,6,2,3,x,2,x,1,435,0,63228,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,36,2,0
79,79,SCTResp,1,80,79,79,0,0,1,1,0,1,6,m,4,m,1,540,0,63228,1.51E+12,1.51E+12,1.51E+12,1.51E+12,71,36,2,1
80,80,SCTResp,1,81,0,80,1,0,1,3,2,1,14,n,3,n,1,647,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,36,0,0
81,81,SCTResp,1,82,1,81,1,0,1,3,6,1,10,x,2,x,1,658,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,36,2,0
82,82,SCTRespITI,1,83,2,82,1,0,1,1,4,1,12,z,1,0,0,658,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,36,2,0
83,83,SCTResp,1,84,3,83,1,1,0,2,5,2,1,z,1,z,1,392,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,36,2,2
84,84,SCTResp,1,85,4,84,1,1,0,3,6,2,4,m,4,m,1,498,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,36,2,0
85,85,SCTResp,1,86,5,85,1,1,0,2,1,2,2,n,3,n,1,545,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,36,2,0
86,86,SCTResp,1,87,6,86,1,0,1,4,7,1,14,n,3,n,1,658,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,36,2,1
87,87,SCTResp,1,88,7,87,1,0,1,3,2,1,14,n,3,n,1,434,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,36,2,0
88,88,SCTResp,1,89,8,88,1,0,1,2,1,1,14,n,3,n,1,476,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,36,2,0
89,89,SCTResp,1,90,9,89,1,0,1,1,0,1,14,n,3,n,1,520,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,36,2,0
90,90,SCTResp,1,91,10,90,1,1,0,3,2,2,3,x,2,x,1,575,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,36,2,2
91,91,SCTResp,1,92,11,91,1,1,0,2,1,2,2,n,3,n,1,421,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,36,2,0
92,92,SCTResp,1,93,12,92,1,0,1,4,3,1,10,x,2,x,1,590,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,36,2,1
93,93,SCTResp,1,94,13,93,1,1,0,4,7,2,1,z,1,z,1,397,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,36,2,2
94,94,SCTResp,1,95,14,94,1,1,0,1,4,2,3,x,2,x,1,560,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,36,2,0
95,95,SCTResp,1,96,15,95,1,0,1,3,2,1,10,x,2,x,1,368,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,36,2,1
96,96,SCTResp,1,97,16,96,1,1,0,3,6,2,2,n,3,n,1,584,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,36,2,2
97,97,SCTResp,1,98,17,97,1,1,0,2,5,2,1,z,1,z,1,422,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,36,2,0
98,98,SCTRespITI,1,99,18,98,1,0,1,4,3,1,10,x,2,0,0,422,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,36,2,1
99,99,SCTResp,1,100,19,99,1,0,1,2,5,1,10,x,2,x,1,525,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,36,2,0
100,100,SCTResp,1,101,20,100,1,0,1,4,3,1,14,n,3,n,1,693,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,36,2,0
101,101,SCTResp,1,102,21,101,1,1,0,1,4,2,1,z,1,z,1,548,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,36,2,2
102,102,SCTResp,1,103,22,102,1,1,0,4,7,2,3,x,2,x,1,389,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,36,2,0
103,103,SCTResp,1,104,23,103,1,1,0,4,3,2,4,m,4,m,1,508,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,36,2,0
104,104,SCTResp,1,105,24,104,1,1,0,2,1,2,2,n,3,n,1,615,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,36,2,0
105,105,SCTResp,1,106,25,105,1,0,1,3,6,1,6,m,4,m,1,572,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,36,2,1
106,106,SCTResp,1,107,26,106,1,0,1,4,7,1,6,m,4,m,1,719,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,36,2,0
107,107,SCTResp,1,108,27,107,1,0,1,4,3,1,12,z,1,z,1,521,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,36,2,0
108,108,SCTResp,1,109,28,108,1,0,1,2,5,1,6,m,4,m,1,640,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,36,2,0
109,109,SCTResp,1,110,29,109,1,0,1,2,1,1,10,x,2,x,1,668,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,36,2,0
110,110,SCTResp,1,111,30,110,1,0,1,3,6,1,6,m,4,m,1,570,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,36,2,0
111,111,SCTResp,1,112,31,111,1,1,0,3,2,2,3,x,2,x,1,474,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,36,2,2
112,112,SCTResp,1,113,32,112,1,0,1,1,4,1,14,n,3,n,1,640,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,36,2,1
113,113,SCTResp,1,114,33,113,1,1,0,3,2,2,4,m,4,m,1,416,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,36,2,2
114,114,SCTResp,1,115,34,114,1,1,0,1,0,2,4,m,4,m,1,474,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,36,2,0
115,115,SCTResp,1,116,35,115,1,0,1,3,2,1,12,z,1,z,1,551,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,36,2,1
116,116,SCTResp,1,117,36,116,1,1,0,1,0,2,3,x,2,x,1,499,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,36,2,2
117,117,SCTResp,1,118,37,117,1,1,0,3,6,2,1,z,1,z,1,386,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,36,2,0
118,118,SCTResp,1,119,38,118,1,0,1,4,3,1,6,m,4,z,0,2,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,36,2,1
119,119,SCTResp,1,120,39,119,1,0,1,1,0,1,6,m,4,z,0,28,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,36,2,0
120,120,SCTResp,1,121,40,120,1,0,1,1,4,1,10,x,2,x,1,515,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,36,2,0
121,121,SCTResp,1,122,41,121,1,1,0,4,7,2,1,z,1,z,1,496,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,36,2,2
122,122,SCTResp,1,123,42,122,1,1,0,2,5,2,3,x,2,x,1,425,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,36,2,0
123,123,SCTResp,1,124,43,123,1,0,1,4,3,1,14,n,3,n,1,482,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,36,2,1
124,124,SCTResp,1,125,44,124,1,1,0,2,1,2,4,m,4,m,1,388,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,36,2,2
125,125,SCTResp,1,126,45,125,1,0,1,4,3,1,12,z,1,z,1,476,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,36,2,1
126,126,SCTResp,1,127,46,126,1,0,1,2,1,1,12,z,1,z,1,582,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,36,2,0
127,127,SCTResp,1,128,47,127,1,1,0,1,4,2,2,n,3,n,1,471,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,36,2,2
128,128,SCTResp,1,129,48,128,1,1,0,1,0,2,2,n,3,n,1,387,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,36,1,0
129,129,SCTResp,1,130,49,129,1,1,0,4,7,2,2,n,3,n,1,368,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,36,2,0
130,130,SCTResp,1,131,50,130,1,0,1,2,5,1,14,n,3,n,1,473,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,36,2,1
131,131,SCTResp,1,132,51,131,1,0,1,1,0,1,10,x,2,x,1,518,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,36,2,0
132,132,SCTResp,1,133,52,132,1,1,0,2,5,2,3,x,2,x,1,482,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,36,2,2
133,133,SCTResp,1,134,53,133,1,1,0,3,6,2,4,m,4,z,0,24,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,36,2,0
134,134,SCTResp,1,135,54,134,1,1,0,4,3,2,4,m,4,m,1,471,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,36,2,0
135,135,SCTResp,1,136,55,135,1,0,1,3,2,1,12,z,1,z,1,463,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,36,2,1
136,136,SCTResp,1,137,56,136,1,0,1,1,4,1,10,x,2,x,1,575,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,36,2,0
137,137,SCTResp,1,138,57,137,1,1,0,2,5,2,1,z,1,z,1,370,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,36,2,2
138,138,SCTResp,1,139,58,138,1,1,0,1,0,2,1,z,1,z,1,552,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,36,2,0
139,139,SCTResp,1,140,59,139,1,1,0,4,3,2,1,z,1,z,1,453,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,36,2,0
140,140,SCTResp,1,141,60,140,1,0,1,3,6,1,6,m,4,m,1,560,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,36,2,1
141,141,SCTResp,1,142,61,141,1,1,0,1,4,2,4,m,4,m,1,477,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,36,2,2
142,142,SCTResp,1,143,62,142,1,1,0,3,6,2,1,z,1,x,0,507,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,36,2,0
143,143,SCTResp,1,144,63,143,1,0,1,2,1,1,14,n,3,n,1,597,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,36,2,1
144,144,SCTResp,1,145,64,144,1,1,0,1,0,2,4,m,4,m,1,639,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,36,2,2
145,145,SCTResp,1,146,65,145,1,0,1,3,2,1,10,x,2,x,1,609,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,36,2,1
146,146,SCTResp,1,147,66,146,1,1,0,4,7,2,2,n,3,n,1,430,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,36,2,2
147,147,SCTResp,1,148,67,147,1,1,0,2,5,2,4,m,4,m,1,481,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,36,2,0
148,148,SCTResp,1,149,68,148,1,1,0,3,6,2,2,n,3,n,1,440,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,36,2,0
149,149,SCTResp,1,150,69,149,1,1,0,4,7,2,3,x,2,m,0,399,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,36,2,0
150,150,SCTResp,1,151,70,150,1,0,1,1,4,1,6,m,4,m,1,595,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,64,36,2,1
151,151,SCTResp,1,152,71,151,1,1,0,4,7,2,2,n,3,n,1,378,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,65,36,2,2
152,152,SCTResp,1,153,72,152,1,0,1,2,1,1,6,m,4,m,1,580,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,36,2,1
153,153,SCTResp,1,154,73,153,1,0,1,4,7,1,12,z,1,x,0,662,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,36,2,0
154,154,SCTResp,1,155,74,154,1,0,1,2,5,1,12,z,1,m,0,568,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,36,2,0
155,155,SCTResp,1,156,75,155,1,0,1,1,0,1,12,z,1,z,1,669,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,67,36,2,0
156,156,SCTResp,1,157,76,156,1,0,1,1,4,1,6,m,4,m,1,603,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,36,2,0
157,157,SCTResp,1,158,77,157,1,1,0,3,2,2,3,x,2,x,1,470,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,69,36,2,2
158,158,SCTResp,1,159,78,158,1,1,0,1,0,2,3,x,2,x,1,457,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,36,2,0
159,159,SCTResp,1,160,79,159,1,0,1,2,1,1,12,z,1,m,0,369,0,596268,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,36,2,1
0,0,SCTResp,4,1,0,0,0,0,1,2,1,1,12,z,1,z,1,630,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,37,0,0
1,1,SCTResp,4,2,1,1,0,1,0,4,3,2,4,m,4,m,1,574,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,37,2,2
2,2,SCTResp,4,3,2,2,0,1,0,3,2,2,4,m,4,m,1,447,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,37,2,0
3,3,SCTResp,4,4,3,3,0,0,1,1,4,1,12,z,1,z,1,586,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,37,2,1
4,4,SCTResp,4,5,4,4,0,0,1,2,1,1,10,x,2,x,1,699,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,37,2,0
5,5,SCTResp,4,6,5,5,0,0,1,4,7,1,14,n,3,n,1,612,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,37,2,0
6,6,SCTResp,4,7,6,6,0,1,0,3,2,2,1,z,1,z,1,549,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,37,2,2
7,7,SCTResp,4,8,7,7,0,0,1,1,0,1,14,n,3,n,1,577,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,37,2,1
8,8,SCTResp,4,9,8,8,0,1,0,2,1,2,4,m,4,m,1,632,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,37,2,2
9,9,SCTResp,4,10,9,9,0,0,1,4,3,1,14,n,3,n,1,530,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,37,2,1
10,10,SCTResp,4,11,10,10,0,0,1,2,5,1,14,n,3,n,1,474,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,37,2,0
11,11,SCTResp,4,12,11,11,0,0,1,4,7,1,6,m,4,m,1,630,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,37,2,0
12,12,SCTResp,4,13,12,12,0,0,1,3,6,1,12,z,1,z,1,601,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,37,2,0
13,13,SCTResp,4,14,13,13,0,1,0,3,2,2,2,n,3,n,1,467,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,37,2,2
14,14,SCTResp,4,15,14,14,0,1,0,1,4,2,2,n,3,n,1,542,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,37,2,0
15,15,SCTResp,4,16,15,15,0,0,1,3,6,1,14,n,3,n,1,505,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,37,2,1
16,16,SCTResp,4,17,16,16,0,0,1,4,3,1,10,x,2,x,1,541,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,37,2,0
17,17,SCTResp,4,18,17,17,0,1,0,1,0,2,3,x,2,x,1,433,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,37,2,2
18,18,SCTResp,4,19,18,18,0,0,1,2,5,1,12,z,1,z,1,483,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,37,2,1
19,19,SCTResp,4,20,19,19,0,0,1,3,2,1,12,z,1,z,1,521,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,37,2,0
20,20,SCTResp,4,21,20,20,0,1,0,2,5,2,3,x,2,x,1,551,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,37,2,2
21,21,SCTResp,4,22,21,21,0,1,0,4,3,2,2,n,3,n,1,426,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,37,2,0
22,22,SCTResp,4,23,22,22,0,1,0,4,7,2,3,x,2,x,1,467,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,37,2,0
23,23,SCTResp,4,24,23,23,0,1,0,2,5,2,2,n,3,n,1,498,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,37,2,0
24,24,SCTResp,4,25,24,24,0,1,0,4,3,2,3,x,2,x,1,468,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,37,2,0
25,25,SCTResp,4,26,25,25,0,0,1,1,0,1,14,n,3,n,1,512,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,37,2,1
26,26,SCTRespITI,4,27,26,26,0,0,1,2,5,1,6,m,4,0,0,512,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,37,2,0
27,27,SCTResp,4,28,27,27,0,0,1,4,7,1,12,z,1,z,1,465,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,37,2,0
28,28,SCTResp,4,29,28,28,0,1,0,3,6,2,2,n,3,n,1,590,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,37,2,2
29,29,SCTResp,4,30,29,29,0,1,0,3,2,2,4,m,4,m,1,614,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,37,2,0
30,30,SCTResp,4,31,30,30,0,0,1,3,6,1,6,m,4,m,1,558,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,37,2,1
31,31,SCTResp,4,32,31,31,0,0,1,4,3,1,6,m,4,m,1,499,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,37,2,0
32,32,SCTResp,4,33,32,32,0,0,1,2,1,1,14,n,3,n,1,544,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,37,2,0
33,33,SCTResp,4,34,33,33,0,0,1,1,4,1,14,n,3,n,1,552,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,37,2,0
34,34,SCTResp,4,35,34,34,0,1,0,1,0,2,1,z,1,z,1,577,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,37,2,2
35,35,SCTResp,4,36,35,35,0,1,0,2,1,2,4,m,4,m,1,536,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,37,2,0
36,36,SCTResp,4,37,36,36,0,1,0,1,0,2,2,n,3,n,1,568,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,37,2,0
37,37,SCTResp,4,38,37,37,0,0,1,3,6,1,12,z,1,z,1,760,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,37,2,1
38,38,SCTResp,4,39,38,38,0,0,1,1,0,1,12,z,1,z,1,583,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,37,2,0
39,39,SCTResp,4,40,39,39,0,1,0,2,5,2,3,x,2,x,1,506,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,37,2,2
40,40,SCTResp,4,41,40,40,0,0,1,3,6,1,14,n,3,n,1,485,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,37,2,1
41,41,SCTResp,4,42,41,41,0,0,1,1,4,1,6,m,4,m,1,614,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,37,2,0
42,42,SCTResp,4,43,42,42,0,1,0,1,0,2,3,x,2,x,1,569,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,37,2,2
43,43,SCTResp,4,44,43,43,0,1,0,2,5,2,1,z,1,z,1,414,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,37,2,0
44,44,SCTResp,4,45,44,44,0,1,0,1,4,2,2,n,3,n,1,521,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,37,2,0
45,45,SCTResp,4,46,45,45,0,1,0,2,5,2,2,n,3,n,1,516,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,37,2,0
46,46,SCTResp,4,47,46,46,0,0,1,3,6,1,14,n,3,n,1,645,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,37,2,1
47,47,SCTRespITI,4,48,47,47,0,1,0,3,2,2,3,x,2,X,0,645,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,37,2,2
48,48,SCTResp,4,49,48,48,0,1,0,4,3,2,4,m,4,m,1,576,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,37,2,0
49,49,SCTResp,4,50,49,49,0,0,1,1,4,1,10,x,2,x,1,521,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,37,2,1
50,50,SCTResp,4,51,50,50,0,1,0,3,6,2,3,x,2,x,1,515,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,37,2,2
51,51,SCTResp,4,52,51,51,0,1,0,2,1,2,1,z,1,z,1,507,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,37,2,0
52,52,SCTResp,4,53,52,52,0,0,1,4,7,1,10,x,2,n,0,661,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,37,2,1
53,53,SCTResp,4,54,53,53,0,0,1,3,2,1,10,x,2,x,1,690,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,37,2,0
54,54,SCTResp,4,55,54,54,0,0,1,4,7,1,12,z,1,z,1,553,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,37,2,0
55,55,SCTResp,4,56,55,55,0,1,0,1,4,2,4,m,4,m,1,508,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,37,2,2
56,56,SCTResp,4,57,56,56,0,1,0,4,7,2,1,z,1,z,1,384,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,37,2,0
57,57,SCTResp,4,58,57,57,0,0,1,4,3,1,6,m,4,m,1,593,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,37,2,1
58,58,SCTResp,4,59,58,58,0,0,1,1,0,1,12,z,1,z,1,585,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,37,2,0
59,59,SCTResp,4,60,59,59,0,1,0,2,1,2,4,m,4,m,1,635,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,37,2,2
60,60,SCTResp,4,61,60,60,0,1,0,1,4,2,4,m,4,m,1,527,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,37,2,0
61,61,SCTResp,4,62,61,61,0,1,0,4,7,2,3,x,2,x,1,666,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,37,2,0
62,62,SCTResp,4,63,62,62,0,1,0,1,4,2,1,z,1,z,1,459,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,37,2,0
63,63,SCTResp,4,64,63,63,0,0,1,1,0,1,6,m,4,m,1,650,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,37,2,1
64,64,SCTResp,4,65,64,64,0,1,0,3,2,2,1,z,1,z,1,482,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,37,2,2
65,65,SCTResp,4,66,65,65,0,1,0,1,0,2,1,z,1,z,1,622,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,37,2,0
66,66,SCTResp,4,67,66,66,0,1,0,3,6,2,2,n,3,n,1,615,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,64,37,2,0
67,67,SCTResp,4,68,67,67,0,1,0,4,7,2,1,z,1,z,1,460,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,65,37,2,0
68,68,SCTResp,4,69,68,68,0,0,1,2,1,1,6,m,4,m,1,636,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,37,2,1
69,69,SCTResp,4,70,69,69,0,0,1,3,6,1,10,x,2,x,1,716,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,67,37,2,0
70,70,SCTResp,4,71,70,70,0,0,1,1,4,1,10,x,2,x,1,492,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,37,2,0
71,71,SCTRespITI,4,72,71,71,0,0,1,2,1,1,10,x,2,X,0,492,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,37,2,0
72,72,SCTResp,4,73,72,72,0,1,0,3,2,2,1,z,1,z,1,506,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,69,37,2,2
73,73,SCTResp,4,74,73,73,0,1,0,4,3,2,4,m,4,m,1,583,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,37,2,0
74,74,SCTResp,4,75,74,74,0,0,1,2,5,1,6,m,4,m,1,644,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,71,37,2,1
75,75,SCTResp,4,76,75,75,0,0,1,3,2,1,6,m,4,m,1,651,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,72,37,2,0
76,76,SCTResp,4,77,76,76,0,0,1,4,7,1,10,x,2,x,1,544,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,73,37,2,0
77,77,SCTResp,4,78,77,77,0,1,0,4,3,2,2,n,3,n,1,623,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,74,37,2,2
78,78,SCTResp,4,79,78,78,0,0,1,2,1,1,10,x,2,x,1,492,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,75,37,2,1
79,79,SCTResp,4,80,79,79,0,1,0,2,5,2,3,x,2,x,1,490,0,39423,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76,37,2,2
80,80,SCTResp,4,81,0,80,1,0,1,2,5,1,12,z,1,z,1,617,0,497779,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,37,0,0
