,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,StimType
186,186,APResp,2,187,6,186,3,1,0,2,s,2,s,1,555,1,1069993,1.49E+12,1.49E+12,1.49E+12,6,68,2,2
187,187,APResp,2,188,7,187,3,1,0,4,l,4,l,1,597,1,1069993,1.49E+12,1.49E+12,1.49E+12,7,68,2,4
188,188,APResp,2,189,8,188,3,1,0,2,s,2,s,1,551,1,1069993,1.49E+12,1.49E+12,1.49E+12,8,68,2,2
189,189,APResp,2,190,9,189,3,0,1,8,a,1,a,1,576,1,1069993,1.49E+12,1.49E+12,1.49E+12,9,68,2,2
190,190,APResp,2,191,10,190,3,1,0,4,l,4,l,1,594,1,1069993,1.49E+12,1.49E+12,1.49E+12,10,68,2,4
191,191,APResp,2,192,11,191,3,1,0,2,s,2,s,1,571,1,1069993,1.49E+12,1.49E+12,1.49E+12,11,68,2,2
192,192,APResp,2,193,12,192,3,1,0,4,l,4,l,1,621,1,1069993,1.49E+12,1.49E+12,1.49E+12,12,68,2,4
193,193,APResp,2,194,13,193,3,1,0,3,k,3,k,1,511,1,1069993,1.49E+12,1.49E+12,1.49E+12,13,68,2,3
194,194,APResp,2,195,14,194,3,1,0,1,a,1,a,1,609,1,1069993,1.49E+12,1.49E+12,1.49E+12,14,68,2,1
195,195,APResp,2,196,15,195,3,1,0,3,k,3,k,1,587,1,1069993,1.49E+12,1.49E+12,1.49E+12,15,68,2,3
196,196,APResp,2,197,16,196,3,1,0,4,l,4,l,1,468,1,1069993,1.49E+12,1.49E+12,1.49E+12,16,68,2,4
197,197,APResp,2,198,17,197,3,1,0,3,k,3,k,1,624,1,1069993,1.49E+12,1.49E+12,1.49E+12,17,68,2,3
198,198,APResp,2,199,18,198,3,1,0,1,a,1,a,1,569,1,1069993,1.49E+12,1.49E+12,1.49E+12,18,68,2,1
199,199,APResp,2,200,19,199,3,1,0,2,s,2,s,1,530,1,1069993,1.49E+12,1.49E+12,1.49E+12,19,68,2,2
200,200,APResp,2,201,20,200,3,1,0,1,a,1,a,1,603,1,1069993,1.49E+12,1.49E+12,1.49E+12,20,68,2,1
201,201,APResp,2,202,21,201,3,1,0,3,k,3,k,1,534,1,1069993,1.49E+12,1.49E+12,1.49E+12,21,68,2,3
202,202,APResp,2,203,22,202,3,1,0,1,a,1,a,1,663,1,1069993,1.49E+12,1.49E+12,1.49E+12,22,68,2,1
203,203,APResp,2,204,23,203,3,0,1,7,l,4,l,1,627,1,1069993,1.49E+12,1.49E+12,1.49E+12,23,68,2,1
204,204,APResp,2,205,24,204,3,1,0,4,l,4,l,1,452,1,1069993,1.49E+12,1.49E+12,1.49E+12,24,68,2,4
205,205,APRespITI,2,206,25,205,3,1,0,2,s,2,0,0,452,0,1069993,1.49E+12,1.49E+12,1.49E+12,24,68,2,2
206,206,APResp,2,207,26,206,3,1,0,3,k,3,k,1,519,1,1069993,1.49E+12,1.49E+12,1.49E+12,25,68,2,3
207,207,APResp,2,208,27,207,3,1,0,1,a,1,a,1,592,1,1069993,1.49E+12,1.49E+12,1.49E+12,26,68,2,1
208,208,APResp,2,209,28,208,3,1,0,3,k,3,k,1,619,1,1069993,1.49E+12,1.49E+12,1.49E+12,27,68,2,3
209,209,APResp,2,210,29,209,3,1,0,4,l,4,l,1,548,1,1069993,1.49E+12,1.49E+12,1.49E+12,28,68,2,4
210,210,APResp,2,211,30,210,3,1,0,2,s,2,s,1,653,1,1069993,1.49E+12,1.49E+12,1.49E+12,29,68,2,2
211,211,APResp,2,212,31,211,3,1,0,4,l,4,l,1,678,1,1069993,1.49E+12,1.49E+12,1.49E+12,30,68,2,4
212,212,APResp,2,213,32,212,3,1,0,2,s,2,s,1,512,1,1069993,1.49E+12,1.49E+12,1.49E+12,31,68,2,2
213,213,APResp,2,214,33,213,3,1,0,3,k,3,k,1,474,1,1069993,1.49E+12,1.49E+12,1.49E+12,32,68,2,3
214,214,APResp,2,215,34,214,3,1,0,2,s,2,s,1,580,1,1069993,1.49E+12,1.49E+12,1.49E+12,33,68,2,2
215,215,APResp,2,216,35,215,3,1,0,3,k,3,k,1,629,1,1069993,1.49E+12,1.49E+12,1.49E+12,34,68,2,3
216,216,APResp,2,217,36,216,3,0,1,10,l,4,l,1,607,1,1069993,1.49E+12,1.49E+12,1.49E+12,35,68,2,2
217,217,APResp,2,218,37,217,3,1,0,1,a,1,s,0,562,2,1069993,1.49E+12,1.49E+12,1.49E+12,35,68,2,1
218,218,APResp,2,219,38,218,3,0,1,13,l,4,l,1,562,1,1069993,1.49E+12,1.49E+12,1.49E+12,36,68,2,3
219,219,APResp,2,220,39,219,3,1,0,4,l,4,l,1,547,1,1069993,1.49E+12,1.49E+12,1.49E+12,37,68,2,4
220,220,APResp,2,221,40,220,3,0,1,12,s,2,s,1,637,1,1069993,1.49E+12,1.49E+12,1.49E+12,38,68,2,3
221,221,APResp,2,222,41,221,3,0,1,11,a,1,a,1,575,1,1069993,1.49E+12,1.49E+12,1.49E+12,39,68,2,3
222,222,APResp,2,223,42,222,3,0,1,15,s,2,s,1,634,1,1069993,1.49E+12,1.49E+12,1.49E+12,40,68,2,4
223,223,APResp,2,224,43,223,3,0,1,9,k,3,k,1,635,1,1069993,1.49E+12,1.49E+12,1.49E+12,41,68,2,2
224,224,APResp,2,225,44,224,3,1,0,3,k,3,s,0,574,2,1069993,1.49E+12,1.49E+12,1.49E+12,41,68,2,3
225,225,APResp,2,226,45,225,3,1,0,2,s,2,s,1,576,1,1069993,1.49E+12,1.49E+12,1.49E+12,42,68,2,2
226,226,APResp,2,227,46,226,3,0,1,16,k,3,k,1,591,1,1069993,1.49E+12,1.49E+12,1.49E+12,43,68,2,4
227,227,APResp,2,228,47,227,3,1,0,1,a,1,a,1,656,1,1069993,1.49E+12,1.49E+12,1.49E+12,44,68,2,1
228,228,APResp,2,229,48,228,3,1,0,3,k,3,k,1,698,1,1069993,1.49E+12,1.49E+12,1.49E+12,45,68,2,3
229,229,APResp,2,230,49,229,3,1,0,1,a,1,a,1,732,1,1069993,1.49E+12,1.49E+12,1.49E+12,46,68,2,1
230,230,APResp,2,231,50,230,3,0,1,14,a,1,a,1,573,1,1069993,1.49E+12,1.49E+12,1.49E+12,47,68,2,4
231,231,APResp,2,232,51,231,3,0,1,5,s,2,s,1,647,1,1069993,1.49E+12,1.49E+12,1.49E+12,48,68,2,1
232,232,APResp,2,233,52,232,3,0,1,6,k,3,k,1,521,1,1069993,1.49E+12,1.49E+12,1.49E+12,49,68,2,1
233,233,APResp,2,234,53,233,3,1,0,4,l,4,k,0,532,2,1069993,1.49E+12,1.49E+12,1.49E+12,49,68,2,4
234,234,APResp,2,235,54,234,3,1,0,2,s,2,s,1,613,1,1069993,1.49E+12,1.49E+12,1.49E+12,50,68,2,2
235,235,APResp,2,236,55,235,3,1,0,1,a,1,a,1,591,1,1069993,1.49E+12,1.49E+12,1.49E+12,51,68,2,1
236,236,APResp,2,237,56,236,3,1,0,3,k,3,k,1,634,1,1069993,1.49E+12,1.49E+12,1.49E+12,52,68,2,3
237,237,APResp,2,238,57,237,3,1,0,4,l,4,l,1,643,1,1069993,1.49E+12,1.49E+12,1.49E+12,53,68,2,4
238,238,APResp,2,239,58,238,3,1,0,2,s,2,s,1,588,1,1069993,1.49E+12,1.49E+12,1.49E+12,54,68,2,2
239,239,APResp,2,240,59,239,3,1,0,1,a,1,a,1,630,1,1069993,1.49E+12,1.49E+12,1.49E+12,55,68,2,1
0,0,APRespITI,4,1,0,0,0,1,0,4,l,4,0,0,,0,3985,1.49E+12,1.49E+12,,0,69,0,4
1,1,APRespITI,4,2,1,1,0,1,0,2,s,2,0,0,,0,3985,1.49E+12,1.49E+12,,0,69,2,2
2,2,APResp,4,3,2,2,0,1,0,1,a,1,s,0,709,2,3985,1.49E+12,1.49E+12,1.49E+12,0,69,2,1
3,3,APResp,4,4,3,3,0,1,0,2,s,2,s,1,719,1,3985,1.49E+12,1.49E+12,1.49E+12,1,69,2,2
4,4,APResp,4,5,4,4,0,0,1,8,a,1,a,1,573,1,3985,1.49E+12,1.49E+12,1.49E+12,2,69,2,2
5,5,APResp,4,6,5,5,0,1,0,2,s,2,s,1,517,1,3985,1.49E+12,1.49E+12,1.49E+12,3,69,2,2
6,6,APResp,4,7,6,6,0,0,1,9,k,3,k,1,740,1,3985,1.49E+12,1.49E+12,1.49E+12,4,69,2,2
7,7,APRespITI,4,8,7,7,0,1,0,4,l,4,0,0,740,0,3985,1.49E+12,1.49E+12,1.49E+12,4,69,2,4
8,8,APResp,4,9,8,8,0,0,1,13,l,4,l,1,681,1,3985,1.49E+12,1.49E+12,1.49E+12,5,69,2,3
9,9,APResp,4,10,9,9,0,1,0,4,l,4,l,1,630,1,3985,1.49E+12,1.49E+12,1.49E+12,6,69,2,4
10,10,APRespITI,4,11,10,10,0,1,0,3,k,3,0,0,630,0,3985,1.49E+12,1.49E+12,1.49E+12,6,69,2,3
11,11,APResp,4,12,11,11,0,1,0,1,a,1,a,1,545,1,3985,1.49E+12,1.49E+12,1.49E+12,7,69,2,1
12,12,APResp,4,13,12,12,0,1,0,3,k,3,k,1,726,1,3985,1.49E+12,1.49E+12,1.49E+12,8,69,2,3
13,13,APResp,4,14,13,13,0,0,1,15,s,2,s,1,531,1,3985,1.49E+12,1.49E+12,1.49E+12,9,69,2,4
14,14,APResp,4,15,14,14,0,1,0,2,s,2,s,1,571,1,3985,1.49E+12,1.49E+12,1.49E+12,10,69,2,2
15,15,APResp,4,16,15,15,0,0,1,11,a,1,a,1,553,1,3985,1.49E+12,1.49E+12,1.49E+12,11,69,2,3
16,16,APResp,4,17,16,16,0,1,0,2,s,2,s,1,529,1,3985,1.49E+12,1.49E+12,1.49E+12,12,69,2,2
17,17,APResp,4,18,17,17,0,0,1,5,s,2,s,1,509,1,3985,1.49E+12,1.49E+12,1.49E+12,13,69,2,1
18,18,APResp,4,19,18,18,0,1,0,4,l,4,k,0,582,2,3985,1.49E+12,1.49E+12,1.49E+12,13,69,2,4
19,19,APResp,4,20,19,19,0,0,1,16,k,3,k,1,667,1,3985,1.49E+12,1.49E+12,1.49E+12,14,69,2,4
20,20,APResp,4,21,20,20,0,1,0,2,s,2,s,1,570,1,3985,1.49E+12,1.49E+12,1.49E+12,15,69,2,2
21,21,APResp,4,22,21,21,0,1,0,1,a,1,a,1,534,1,3985,1.49E+12,1.49E+12,1.49E+12,16,69,2,1
22,22,APResp,4,23,22,22,0,0,1,10,l,4,l,1,618,1,3985,1.49E+12,1.49E+12,1.49E+12,17,69,2,2
23,23,APResp,4,24,23,23,0,1,0,1,a,1,a,1,507,1,3985,1.49E+12,1.49E+12,1.49E+12,18,69,2,1
24,24,APResp,4,25,24,24,0,1,0,2,s,2,s,1,525,1,3985,1.49E+12,1.49E+12,1.49E+12,19,69,2,2
25,25,APResp,4,26,25,25,0,1,0,1,a,1,a,1,452,1,3985,1.49E+12,1.49E+12,1.49E+12,20,69,2,1
26,26,APResp,4,27,26,26,0,1,0,3,k,3,s,0,564,2,3985,1.49E+12,1.49E+12,1.49E+12,20,69,2,3
27,27,APResp,4,28,27,27,0,1,0,1,a,1,a,1,472,1,3985,1.49E+12,1.49E+12,1.49E+12,21,69,2,1
28,28,APResp,4,29,28,28,0,1,0,3,k,3,k,1,592,1,3985,1.49E+12,1.49E+12,1.49E+12,22,69,2,3
29,29,APResp,4,30,29,29,0,1,0,4,l,4,l,1,730,1,3985,1.49E+12,1.49E+12,1.49E+12,23,69,2,4
30,30,APResp,4,31,30,30,0,0,1,14,a,1,a,1,511,1,3985,1.49E+12,1.49E+12,1.49E+12,24,69,2,4
31,31,APResp,4,32,31,31,0,1,0,1,a,1,a,1,514,1,3985,1.49E+12,1.49E+12,1.49E+12,25,69,2,1
32,32,APResp,4,33,32,32,0,1,0,3,k,3,k,1,740,1,3985,1.49E+12,1.49E+12,1.49E+12,26,69,2,3
33,33,APResp,4,34,33,33,0,1,0,2,s,2,s,1,570,1,3985,1.49E+12,1.49E+12,1.49E+12,27,69,2,2
34,34,APResp,4,35,34,34,0,1,0,3,k,3,k,1,750,1,3985,1.49E+12,1.49E+12,1.49E+12,28,69,2,3
35,35,APResp,4,36,35,35,0,1,0,4,l,4,l,1,603,1,3985,1.49E+12,1.49E+12,1.49E+12,29,69,2,4
36,36,APResp,4,37,36,36,0,0,1,7,l,4,l,1,609,1,3985,1.49E+12,1.49E+12,1.49E+12,30,69,2,1
37,37,APResp,4,38,37,37,0,1,0,3,k,3,k,1,663,1,3985,1.49E+12,1.49E+12,1.49E+12,31,69,2,3
38,38,APResp,4,39,38,38,0,1,0,4,l,4,k,0,685,2,3985,1.49E+12,1.49E+12,1.49E+12,31,69,2,4
39,39,APResp,4,40,39,39,0,0,1,12,s,2,s,1,594,1,3985,1.49E+12,1.49E+12,1.49E+12,32,69,2,3
40,40,APRespITI,4,41,40,40,0,1,0,4,l,4,0,0,594,0,3985,1.49E+12,1.49E+12,1.49E+12,32,69,2,4
41,41,APResp,4,42,41,41,0,1,0,2,s,2,s,1,551,1,3985,1.49E+12,1.49E+12,1.49E+12,33,69,2,2
42,42,APResp,4,43,42,42,0,0,1,6,k,3,k,1,595,1,3985,1.49E+12,1.49E+12,1.49E+12,34,69,2,1
43,43,APRespITI,4,44,43,43,0,1,0,3,k,3,0,0,595,0,3985,1.49E+12,1.49E+12,1.49E+12,34,69,2,3
44,44,APResp,4,45,44,44,0,1,0,4,l,4,k,0,563,2,3985,1.49E+12,1.49E+12,1.49E+12,34,69,2,4
45,45,APResp,4,46,45,45,0,1,0,1,a,1,a,1,487,1,3985,1.49E+12,1.49E+12,1.49E+12,35,69,2,1
46,46,APResp,4,47,46,46,0,1,0,2,s,2,s,1,535,1,3985,1.49E+12,1.49E+12,1.49E+12,36,69,2,2
47,47,APResp,4,48,47,47,0,1,0,1,a,1,a,1,497,1,3985,1.49E+12,1.49E+12,1.49E+12,37,69,2,1
48,48,APResp,4,49,48,48,0,1,0,4,l,4,l,1,582,1,3985,1.49E+12,1.49E+12,1.49E+12,38,69,2,4
49,49,APRespITI,4,50,49,49,0,1,0,3,k,3,0,0,582,0,3985,1.49E+12,1.49E+12,1.49E+12,38,69,2,3
50,50,APResp,4,51,50,50,0,1,0,1,a,1,a,1,460,1,3985,1.49E+12,1.49E+12,1.49E+12,39,69,2,1
51,51,APResp,4,52,51,51,0,1,0,2,s,2,s,1,477,1,3985,1.49E+12,1.49E+12,1.49E+12,40,69,2,2
52,52,APResp,4,53,52,52,0,1,0,4,l,4,l,1,596,1,3985,1.49E+12,1.49E+12,1.49E+12,41,69,2,4
53,53,APResp,4,54,53,53,0,1,0,2,s,2,s,1,644,1,3985,1.49E+12,1.49E+12,1.49E+12,42,69,2,2
54,54,APResp,4,55,54,54,0,1,0,3,k,3,k,1,659,1,3985,1.49E+12,1.49E+12,1.49E+12,43,69,2,3
55,55,APResp,4,56,55,55,0,1,0,4,l,4,l,1,596,1,3985,1.49E+12,1.49E+12,1.49E+12,44,69,2,4
56,56,APResp,4,57,56,56,0,1,0,1,a,1,a,1,571,1,3985,1.49E+12,1.49E+12,1.49E+12,45,69,2,1
57,57,APResp,4,58,57,57,0,1,0,3,k,3,l,0,619,2,3985,1.49E+12,1.49E+12,1.49E+12,45,69,2,3
58,58,APResp,4,59,58,58,0,1,0,1,a,1,a,1,526,1,3985,1.49E+12,1.49E+12,1.49E+12,46,69,2,1
59,59,APResp,4,60,59,59,0,1,0,3,k,3,k,1,695,1,3985,1.49E+12,1.49E+12,1.49E+12,47,69,2,3
60,60,APResp,4,61,0,61,1,1,0,3,k,3,k,1,652,1,283448,1.49E+12,1.49E+12,1.49E+12,1,69,0,3
61,61,APResp,4,62,1,62,1,1,0,4,l,4,l,1,618,1,283448,1.49E+12,1.49E+12,1.49E+12,2,69,2,4
62,62,APResp,4,63,2,63,1,1,0,1,a,1,a,1,472,1,283448,1.49E+12,1.49E+12,1.49E+12,3,69,2,1
63,63,APResp,4,64,3,64,1,1,0,2,s,2,s,1,529,1,283448,1.49E+12,1.49E+12,1.49E+12,4,69,2,2
64,64,APResp,4,65,4,65,1,0,1,15,s,2,s,1,558,1,283448,1.49E+12,1.49E+12,1.49E+12,5,69,2,4
65,65,APResp,4,66,5,66,1,0,1,8,a,1,a,1,538,1,283448,1.49E+12,1.49E+12,1.49E+12,6,69,2,2
66,66,APResp,4,67,6,67,1,1,0,4,l,4,l,1,637,1,283448,1.49E+12,1.49E+12,1.49E+12,7,69,2,4
67,67,APRespITI,4,68,7,68,1,1,0,3,k,3,0,0,637,0,283448,1.49E+12,1.49E+12,1.49E+12,7,69,2,3
68,68,APResp,4,69,8,69,1,1,0,2,s,2,s,1,562,1,283448,1.49E+12,1.49E+12,1.49E+12,8,69,2,2
69,69,APResp,4,70,9,70,1,1,0,3,k,3,k,1,733,1,283448,1.49E+12,1.49E+12,1.49E+12,9,69,2,3
70,70,APResp,4,71,10,71,1,1,0,2,s,2,s,1,528,1,283448,1.49E+12,1.49E+12,1.49E+12,10,69,2,2
71,71,APResp,4,72,11,72,1,0,1,9,k,3,k,1,656,1,283448,1.49E+12,1.49E+12,1.49E+12,11,69,2,2
72,72,APResp,4,73,12,73,1,1,0,2,s,2,s,1,566,1,283448,1.49E+12,1.49E+12,1.49E+12,12,69,2,2
73,73,APResp,4,74,13,74,1,1,0,1,a,1,a,1,515,1,283448,1.49E+12,1.49E+12,1.49E+12,13,69,2,1
74,74,APResp,4,75,14,75,1,1,0,2,s,2,s,1,532,1,283448,1.49E+12,1.49E+12,1.49E+12,14,69,2,2
75,75,APResp,4,76,15,76,1,0,1,6,k,3,k,1,539,1,283448,1.49E+12,1.49E+12,1.49E+12,15,69,2,1
76,76,APResp,4,77,16,77,1,1,0,3,k,3,k,1,600,1,283448,1.49E+12,1.49E+12,1.49E+12,16,69,2,3
77,77,APResp,4,78,17,78,1,1,0,1,a,1,a,1,465,1,283448,1.49E+12,1.49E+12,1.49E+12,17,69,2,1
78,78,APResp,4,79,18,79,1,0,1,16,k,3,k,1,595,1,283448,1.49E+12,1.49E+12,1.49E+12,18,69,2,4
79,79,APResp,4,80,19,80,1,1,0,3,k,3,k,1,590,1,283448,1.49E+12,1.49E+12,1.49E+12,19,69,2,3
80,80,APResp,4,81,20,81,1,0,1,11,a,1,a,1,510,1,283448,1.49E+12,1.49E+12,1.49E+12,20,69,2,3
81,81,APResp,4,82,21,82,1,1,0,4,l,4,l,1,687,1,283448,1.49E+12,1.49E+12,1.49E+12,21,69,2,4
82,82,APResp,4,83,22,83,1,1,0,1,a,1,a,1,644,1,283448,1.49E+12,1.49E+12,1.49E+12,22,69,2,1
83,83,APResp,4,84,23,84,1,1,0,2,s,2,s,1,604,1,283448,1.49E+12,1.49E+12,1.49E+12,23,69,2,2
84,84,APRespITI,4,85,24,85,1,0,1,12,s,2,0,0,604,0,283448,1.49E+12,1.49E+12,1.49E+12,23,69,2,3
85,85,APResp,4,86,25,86,1,1,0,4,l,4,k,0,550,2,283448,1.49E+12,1.49E+12,1.49E+12,23,69,2,4
86,86,APResp,4,87,26,87,1,1,0,1,a,1,a,1,529,1,283448,1.49E+12,1.49E+12,1.49E+12,24,69,2,1
87,87,APResp,4,88,27,88,1,1,0,2,s,2,s,1,555,1,283448,1.49E+12,1.49E+12,1.49E+12,25,69,2,2
88,88,APResp,4,89,28,89,1,1,0,1,a,1,a,1,533,1,283448,1.49E+12,1.49E+12,1.49E+12,26,69,2,1
89,89,APRespITI,4,90,29,90,1,1,0,3,k,3,0,0,533,0,283448,1.49E+12,1.49E+12,1.49E+12,26,69,2,3
90,90,APResp,4,91,30,91,1,1,0,2,s,2,s,1,555,1,283448,1.49E+12,1.49E+12,1.49E+12,27,69,2,2
91,91,APRespITI,4,92,31,92,1,1,0,4,l,4,0,0,555,0,283448,1.49E+12,1.49E+12,1.49E+12,27,69,2,4
92,92,APRespITI,4,93,32,93,1,1,0,3,k,3,0,0,555,0,283448,1.49E+12,1.49E+12,1.49E+12,27,69,2,3
93,93,APResp,4,94,33,94,1,1,0,1,a,1,a,1,501,1,283448,1.49E+12,1.49E+12,1.49E+12,28,69,2,1
94,94,APResp,4,95,34,95,1,1,0,4,l,4,k,0,664,2,283448,1.49E+12,1.49E+12,1.49E+12,28,69,2,4
95,95,APResp,4,96,35,96,1,1,0,2,s,2,s,1,538,1,283448,1.49E+12,1.49E+12,1.49E+12,29,69,2,2
96,96,APResp,4,97,36,97,1,1,0,3,k,3,k,1,637,1,283448,1.49E+12,1.49E+12,1.49E+12,30,69,2,3
97,97,APResp,4,98,37,98,1,0,1,7,l,4,l,1,703,1,283448,1.49E+12,1.49E+12,1.49E+12,31,69,2,1
98,98,APResp,4,99,38,99,1,1,0,1,a,1,a,1,497,1,283448,1.49E+12,1.49E+12,1.49E+12,32,69,2,1
99,99,APResp,4,100,39,100,1,1,0,4,l,4,l,1,527,1,283448,1.49E+12,1.49E+12,1.49E+12,33,69,2,4
100,100,APResp,4,101,40,101,1,0,1,10,l,4,l,1,522,1,283448,1.49E+12,1.49E+12,1.49E+12,34,69,2,2
101,101,APResp,4,102,41,102,1,1,0,2,s,2,s,1,615,1,283448,1.49E+12,1.49E+12,1.49E+12,35,69,2,2
102,102,APResp,4,103,42,103,1,1,0,3,k,3,l,0,680,2,283448,1.49E+12,1.49E+12,1.49E+12,35,69,2,3
103,103,APResp,4,104,43,104,1,1,0,2,s,2,s,1,665,1,283448,1.49E+12,1.49E+12,1.49E+12,36,69,2,2
104,104,APResp,4,105,44,105,1,0,1,14,a,1,a,1,504,1,283448,1.49E+12,1.49E+12,1.49E+12,37,69,2,4
105,105,APResp,4,106,45,106,1,1,0,1,a,1,a,1,493,1,283448,1.49E+12,1.49E+12,1.49E+12,38,69,2,1
106,106,APResp,4,107,46,107,1,0,1,5,s,2,s,1,458,1,283448,1.49E+12,1.49E+12,1.49E+12,39,69,2,1
107,107,APResp,4,108,47,108,1,1,0,2,s,2,s,1,620,1,283448,1.49E+12,1.49E+12,1.49E+12,40,69,2,2
108,108,APResp,4,109,48,109,1,0,1,13,l,4,l,1,630,1,283448,1.49E+12,1.49E+12,1.49E+12,41,69,2,3
109,109,APResp,4,110,49,110,1,1,0,4,l,4,l,1,400,1,283448,1.49E+12,1.49E+12,1.49E+12,42,69,2,4
110,110,APResp,4,111,50,111,1,1,0,3,k,3,k,1,444,1,283448,1.49E+12,1.49E+12,1.49E+12,43,69,2,3
111,111,APRespITI,4,112,51,112,1,1,0,4,l,4,0,0,444,0,283448,1.49E+12,1.49E+12,1.49E+12,43,69,2,4
112,112,APResp,4,113,52,113,1,1,0,1,a,1,a,1,511,1,283448,1.49E+12,1.49E+12,1.49E+12,44,69,2,1
113,113,APResp,4,114,53,114,1,1,0,4,l,4,l,1,607,1,283448,1.49E+12,1.49E+12,1.49E+12,45,69,2,4
114,114,APResp,4,115,54,115,1,1,0,3,k,3,k,1,463,1,283448,1.49E+12,1.49E+12,1.49E+12,46,69,2,3
115,115,APResp,4,116,55,116,1,1,0,4,l,4,l,1,533,1,283448,1.49E+12,1.49E+12,1.49E+12,47,69,2,4
116,116,APResp,4,117,56,117,1,1,0,1,a,1,a,1,543,1,283448,1.49E+12,1.49E+12,1.49E+12,48,69,2,1
117,117,APResp,4,118,57,118,1,1,0,4,l,4,l,1,485,1,283448,1.49E+12,1.49E+12,1.49E+12,49,69,2,4
118,118,APResp,4,119,58,119,1,1,0,3,k,3,k,1,592,1,283448,1.49E+12,1.49E+12,1.49E+12,50,69,2,3
119,119,APResp,4,120,59,120,1,1,0,3,k,3,l,0,616,2,283448,1.49E+12,1.49E+12,1.49E+12,50,69,1,3
120,120,APResp,4,121,0,122,2,0,1,5,s,2,s,1,574,1,595079,1.49E+12,1.49E+12,1.49E+12,1,69,0,1
121,121,APResp,4,122,1,123,2,1,0,2,s,2,s,1,490,1,595079,1.49E+12,1.49E+12,1.49E+12,2,69,2,2
122,122,APResp,4,123,2,124,2,1,0,3,k,3,k,1,544,1,595079,1.49E+12,1.49E+12,1.49E+12,3,69,2,3
123,123,APResp,4,124,3,125,2,1,0,1,a,1,a,1,555,1,595079,1.49E+12,1.49E+12,1.49E+12,4,69,2,1
124,124,APResp,4,125,4,126,2,1,0,4,l,4,l,1,580,1,595079,1.49E+12,1.49E+12,1.49E+12,5,69,2,4
125,125,APResp,4,126,5,127,2,1,0,1,a,1,a,1,515,1,595079,1.49E+12,1.49E+12,1.49E+12,6,69,2,1
126,126,APResp,4,127,6,128,2,1,0,3,k,3,l,0,563,2,595079,1.49E+12,1.49E+12,1.49E+12,6,69,2,3
127,127,APResp,4,128,7,129,2,1,0,2,s,2,s,1,699,1,595079,1.49E+12,1.49E+12,1.49E+12,7,69,2,2
128,128,APResp,4,129,8,130,2,1,0,3,k,3,k,1,542,1,595079,1.49E+12,1.49E+12,1.49E+12,8,69,2,3
