,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,CongruentNumber,IncongruentNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,Sequential
14,14,SCTResp,2,15,14,14,0,1,0,1,4,2,3,5,x,2,x,1,746,0,7917,1.49E+12,1.49E+12,1.49E+12,14,11,0,0
15,15,SCTResp,2,16,15,15,0,1,0,2,5,2,1,5,z,1,z,1,513,0,7917,1.49E+12,1.49E+12,1.49E+12,15,11,0,0
16,16,SCTResp,2,17,16,16,0,1,0,1,4,2,3,5,x,2,x,1,875,0,7917,1.49E+12,1.49E+12,1.49E+12,16,11,0,0
17,17,SCTResp,2,18,17,17,0,0,1,1,0,1,3,8,z,1,z,1,730,0,7917,1.49E+12,1.49E+12,1.49E+12,17,11,2,1
18,18,SCTResp,2,19,18,18,0,1,0,2,5,2,2,8,n,3,n,1,741,0,7917,1.49E+12,1.49E+12,1.49E+12,18,11,2,2
19,19,SCTResp,2,20,19,19,0,0,1,2,1,1,2,6,m,4,m,1,748,0,7917,1.49E+12,1.49E+12,1.49E+12,19,11,2,1
20,20,SCTResp,2,21,20,20,0,1,0,1,4,2,4,6,m,4,m,1,529,0,7917,1.49E+12,1.49E+12,1.49E+12,20,11,2,2
21,21,SCTResp,2,22,21,21,0,1,0,4,3,2,2,6,n,3,n,1,539,0,7917,1.49E+12,1.49E+12,1.49E+12,21,11,0,0
22,22,SCTResp,2,23,22,22,0,1,0,1,4,2,3,6,x,2,x,1,900,0,7917,1.49E+12,1.49E+12,1.49E+12,22,11,0,0
23,23,SCTResp,2,24,23,23,0,1,0,3,2,2,4,6,m,4,m,1,602,0,7917,1.49E+12,1.49E+12,1.49E+12,23,11,0,0
24,24,SCTResp,2,25,24,24,0,0,1,4,7,1,4,16,m,4,m,1,603,0,7917,1.49E+12,1.49E+12,1.49E+12,24,11,2,1
25,25,SCTResp,2,26,25,25,0,0,1,1,0,1,4,12,z,1,z,1,741,0,7917,1.49E+12,1.49E+12,1.49E+12,25,11,0,0
26,26,SCTResp,2,27,26,26,0,1,0,3,2,2,1,12,z,1,z,1,539,0,7917,1.49E+12,1.49E+12,1.49E+12,26,11,2,2
27,27,SCTResp,2,28,27,27,0,0,1,2,1,1,1,15,z,1,z,1,596,0,7917,1.49E+12,1.49E+12,1.49E+12,27,11,2,1
28,28,SCTResp,2,29,28,28,0,0,1,1,0,1,1,12,z,1,z,1,458,0,7917,1.49E+12,1.49E+12,1.49E+12,28,11,0,0
29,29,SCTResp,2,30,29,29,0,0,1,3,6,1,1,7,x,2,x,1,889,0,7917,1.49E+12,1.49E+12,1.49E+12,29,11,0,0
30,30,SCTResp,2,31,30,30,0,0,1,2,1,1,1,10,x,2,x,1,627,0,7917,1.49E+12,1.49E+12,1.49E+12,30,11,0,0
31,31,SCTResp,2,32,31,31,0,1,0,3,2,2,4,10,m,4,m,1,634,0,7917,1.49E+12,1.49E+12,1.49E+12,31,11,2,2
32,32,SCTResp,2,33,32,32,0,1,0,4,3,2,1,10,z,1,z,1,618,0,7917,1.49E+12,1.49E+12,1.49E+12,32,11,0,0
33,33,SCTResp,2,34,33,33,0,0,1,4,7,1,1,13,x,2,x,1,713,0,7917,1.49E+12,1.49E+12,1.49E+12,33,11,2,1
34,34,SCTResp,2,35,34,34,0,0,1,1,0,1,1,5,n,3,n,1,827,0,7917,1.49E+12,1.49E+12,1.49E+12,34,11,0,0
35,35,SCTResp,2,36,35,35,0,1,0,2,5,2,4,5,m,4,m,1,658,0,7917,1.49E+12,1.49E+12,1.49E+12,35,11,2,2
36,36,SCTResp,2,37,36,36,0,0,1,3,6,1,4,14,n,3,n,1,739,0,7917,1.49E+12,1.49E+12,1.49E+12,36,11,2,1
37,37,SCTResp,2,38,37,37,0,0,1,2,1,1,4,6,m,4,m,1,677,0,7917,1.49E+12,1.49E+12,1.49E+12,37,11,0,0
38,38,SCTResp,2,39,38,38,0,1,0,4,3,2,2,6,n,3,n,1,628,0,7917,1.49E+12,1.49E+12,1.49E+12,38,11,2,2
39,39,SCTResp,2,40,39,39,0,1,0,1,4,2,4,6,m,4,m,1,613,0,7917,1.49E+12,1.49E+12,1.49E+12,39,11,0,0
40,40,SCTResp,2,41,40,40,0,1,0,2,5,2,2,6,n,3,n,1,427,0,7917,1.49E+12,1.49E+12,1.49E+12,40,11,0,0
41,41,SCTResp,2,42,41,41,0,0,1,2,1,1,2,14,n,3,n,1,594,0,7917,1.49E+12,1.49E+12,1.49E+12,41,11,2,1
42,42,SCTResp,2,43,42,42,0,0,1,1,0,1,2,15,z,1,z,1,579,0,7917,1.49E+12,1.49E+12,1.49E+12,42,11,0,0
43,43,SCTResp,2,44,43,43,0,0,1,3,6,1,2,9,m,4,m,1,988,0,7917,1.49E+12,1.49E+12,1.49E+12,43,11,0,0
44,44,SCTResp,2,45,44,44,0,1,0,2,5,2,3,9,x,2,x,1,797,0,7917,1.49E+12,1.49E+12,1.49E+12,44,11,2,2
45,45,SCTResp,2,46,45,45,0,0,1,3,6,1,3,7,x,2,x,1,604,0,7917,1.49E+12,1.49E+12,1.49E+12,45,11,2,1
46,46,SCTResp,2,47,46,46,0,0,1,1,0,1,3,10,x,2,x,1,557,0,7917,1.49E+12,1.49E+12,1.49E+12,46,11,0,0
47,47,SCTResp,2,48,47,47,0,0,1,1,0,1,3,13,x,2,x,1,583,0,7917,1.49E+12,1.49E+12,1.49E+12,47,11,0,0
48,48,SCTResp,2,49,48,48,0,1,0,1,4,2,2,13,n,3,n,1,574,0,7917,1.49E+12,1.49E+12,1.49E+12,48,11,2,2
49,49,SCTResp,2,50,49,49,0,1,0,4,3,2,3,13,x,2,x,1,608,0,7917,1.49E+12,1.49E+12,1.49E+12,49,11,0,0
50,50,SCTResp,2,51,50,50,0,0,1,2,1,1,3,5,n,3,n,1,720,0,7917,1.49E+12,1.49E+12,1.49E+12,50,11,2,1
51,51,SCTResp,2,52,51,51,0,1,0,4,3,2,4,5,m,4,m,1,605,0,7917,1.49E+12,1.49E+12,1.49E+12,51,11,2,2
52,52,SCTResp,2,53,52,52,0,0,1,2,1,1,4,14,n,3,n,1,671,0,7917,1.49E+12,1.49E+12,1.49E+12,52,11,2,1
53,53,SCTResp,2,54,53,53,0,1,0,1,4,2,1,14,z,1,z,1,633,0,7917,1.49E+12,1.49E+12,1.49E+12,53,11,2,2
54,54,SCTResp,2,55,54,54,0,1,0,4,3,2,4,14,m,4,m,1,591,0,7917,1.49E+12,1.49E+12,1.49E+12,54,11,0,0
55,55,SCTResp,2,56,55,55,0,1,0,1,4,2,3,14,x,2,x,1,543,0,7917,1.49E+12,1.49E+12,1.49E+12,55,11,0,0
56,56,SCTResp,2,57,56,56,0,1,0,2,5,2,1,14,z,1,z,1,544,0,7917,1.49E+12,1.49E+12,1.49E+12,56,11,0,0
57,57,SCTResp,2,58,57,57,0,0,1,1,0,1,1,16,m,4,m,1,654,0,7917,1.49E+12,1.49E+12,1.49E+12,57,11,2,1
58,58,SCTResp,2,59,58,58,0,0,1,2,1,1,1,15,z,1,z,1,777,0,7917,1.49E+12,1.49E+12,1.49E+12,58,11,0,0
59,59,SCTResp,2,60,59,59,0,1,0,1,4,2,2,15,n,3,n,1,760,0,7917,1.49E+12,1.49E+12,1.49E+12,59,11,2,2
60,60,SCTResp,2,61,60,60,0,0,1,3,6,1,2,11,n,3,n,1,591,0,7917,1.49E+12,1.49E+12,1.49E+12,60,11,2,1
61,61,SCTResp,2,62,61,61,0,0,1,1,0,1,2,10,x,2,x,1,610,0,7917,1.49E+12,1.49E+12,1.49E+12,61,11,0,0
62,62,SCTResp,2,63,62,62,0,1,0,3,2,2,4,10,m,4,m,1,593,0,7917,1.49E+12,1.49E+12,1.49E+12,62,11,2,2
63,63,SCTResp,2,64,63,63,0,0,1,4,7,1,4,11,n,3,n,1,635,0,7917,1.49E+12,1.49E+12,1.49E+12,63,11,2,1
64,64,SCTResp,2,65,64,64,0,1,0,4,3,2,3,11,x,2,x,1,539,0,7917,1.49E+12,1.49E+12,1.49E+12,64,11,2,2
65,65,SCTResp,2,66,65,65,0,1,0,4,3,2,2,11,n,3,n,1,644,0,7917,1.49E+12,1.49E+12,1.49E+12,65,11,0,0
66,66,SCTResp,2,67,66,66,0,0,1,4,7,1,2,16,m,4,m,1,794,0,7917,1.49E+12,1.49E+12,1.49E+12,66,11,2,1
67,67,SCTResp,2,68,67,67,0,0,1,4,7,1,2,8,z,1,z,1,683,0,7917,1.49E+12,1.49E+12,1.49E+12,67,11,0,0
68,68,SCTResp,2,69,68,68,0,1,0,3,2,2,1,8,z,1,z,1,490,0,7917,1.49E+12,1.49E+12,1.49E+12,68,11,2,2
69,69,SCTResp,2,70,69,69,0,1,0,1,4,2,3,8,x,2,x,1,970,0,7917,1.49E+12,1.49E+12,1.49E+12,69,11,0,0
70,70,SCTResp,2,71,70,70,0,1,0,4,3,2,1,8,z,1,z,1,548,0,7917,1.49E+12,1.49E+12,1.49E+12,70,11,0,0
71,71,SCTResp,2,72,71,71,0,0,1,2,1,1,1,9,m,4,m,1,746,0,7917,1.49E+12,1.49E+12,1.49E+12,71,11,2,1
72,72,SCTResp,2,73,72,72,0,1,0,3,2,2,2,9,n,3,n,1,575,0,7917,1.49E+12,1.49E+12,1.49E+12,72,11,2,2
73,73,SCTResp,2,74,73,73,0,1,0,2,5,2,4,9,m,4,m,1,572,0,7917,1.49E+12,1.49E+12,1.49E+12,73,11,0,0
74,74,SCTResp,2,75,74,74,0,0,1,4,7,1,4,8,z,1,z,1,623,0,7917,1.49E+12,1.49E+12,1.49E+12,74,11,2,1
75,75,SCTResp,2,76,75,75,0,1,0,2,5,2,3,8,x,2,x,1,798,0,7917,1.49E+12,1.49E+12,1.49E+12,75,11,2,2
76,76,SCTResp,2,77,76,76,0,0,1,1,0,1,3,12,z,1,z,1,752,0,7917,1.49E+12,1.49E+12,1.49E+12,76,11,2,1
77,77,SCTResp,2,78,77,77,0,0,1,2,1,1,3,9,m,4,m,1,598,0,7917,1.49E+12,1.49E+12,1.49E+12,77,11,0,0
78,78,SCTResp,2,79,78,78,0,0,1,3,6,1,3,13,x,2,x,1,833,0,7917,1.49E+12,1.49E+12,1.49E+12,78,11,0,0
79,79,SCTResp,2,80,79,79,0,1,0,3,2,2,1,13,z,1,z,1,577,0,7917,1.49E+12,1.49E+12,1.49E+12,79,11,2,2
80,80,SCTResp,2,81,0,80,1,0,1,3,6,1,1,12,z,1,z,1,756,0,475254,1.49E+12,1.49E+12,1.49E+12,1,11,0,1
81,81,SCTResp,2,82,1,81,1,0,1,2,1,1,1,6,m,4,m,1,716,0,475254,1.49E+12,1.49E+12,1.49E+12,2,11,0,0
82,82,SCTResp,2,83,2,82,1,0,1,4,7,1,1,10,x,2,x,1,787,0,475254,1.49E+12,1.49E+12,1.49E+12,3,11,0,0
83,83,SCTResp,2,84,3,83,1,1,0,3,2,2,4,10,m,4,m,1,820,0,475254,1.49E+12,1.49E+12,1.49E+12,4,11,2,2
84,84,SCTResp,2,85,4,84,1,1,0,2,5,2,3,10,x,2,x,1,524,0,475254,1.49E+12,1.49E+12,1.49E+12,5,11,0,0
85,85,SCTResp,2,86,5,85,1,0,1,4,7,1,3,6,m,4,m,1,675,0,475254,1.49E+12,1.49E+12,1.49E+12,6,11,2,1
86,86,SCTResp,2,87,6,86,1,1,0,2,5,2,4,6,m,4,m,1,578,0,475254,1.49E+12,1.49E+12,1.49E+12,7,11,2,2
87,87,SCTResp,2,88,7,87,1,1,0,1,4,2,2,6,n,3,x,0,626,0,475254,1.49E+12,1.49E+12,1.49E+12,7,11,0,0
88,88,SCTResp,2,89,8,88,1,0,1,3,6,1,2,16,m,4,m,1,634,0,475254,1.49E+12,1.49E+12,1.49E+12,8,11,2,1
89,89,SCTResp,2,90,9,89,1,1,0,2,5,2,1,16,z,1,z,1,638,0,475254,1.49E+12,1.49E+12,1.49E+12,9,11,2,2
90,90,SCTResp,2,91,10,90,1,0,1,3,6,1,1,10,x,2,x,1,612,0,475254,1.49E+12,1.49E+12,1.49E+12,10,11,2,1
91,91,SCTResp,2,92,11,91,1,0,1,4,7,1,1,12,z,1,z,1,727,0,475254,1.49E+12,1.49E+12,1.49E+12,11,11,0,0
92,92,SCTResp,2,93,12,92,1,1,0,2,5,2,3,12,x,2,x,1,595,0,475254,1.49E+12,1.49E+12,1.49E+12,12,11,2,2
93,93,SCTResp,2,94,13,93,1,0,1,2,1,1,3,13,x,2,x,1,506,0,475254,1.49E+12,1.49E+12,1.49E+12,13,11,2,1
94,94,SCTResp,2,95,14,94,1,0,1,2,1,1,3,14,n,3,n,1,547,0,475254,1.49E+12,1.49E+12,1.49E+12,14,11,0,0
95,95,SCTResp,2,96,15,95,1,0,1,2,1,1,3,5,n,3,n,1,498,0,475254,1.49E+12,1.49E+12,1.49E+12,15,11,0,0
96,96,SCTResp,2,97,16,96,1,0,1,1,0,1,3,15,z,1,z,1,700,0,475254,1.49E+12,1.49E+12,1.49E+12,16,11,0,0
97,97,SCTResp,2,98,17,97,1,1,0,4,3,2,2,15,n,3,n,1,550,0,475254,1.49E+12,1.49E+12,1.49E+12,17,11,2,2
98,98,SCTResp,2,99,18,98,1,1,0,4,3,2,4,15,m,4,m,1,532,0,475254,1.49E+12,1.49E+12,1.49E+12,18,11,0,0
99,99,SCTResp,2,100,19,99,1,1,0,4,3,2,1,15,z,1,z,1,644,0,475254,1.49E+12,1.49E+12,1.49E+12,19,11,0,0
100,100,SCTResp,2,101,20,100,1,1,0,2,5,2,4,15,m,4,m,1,458,0,475254,1.49E+12,1.49E+12,1.49E+12,20,11,0,0
101,101,SCTResp,2,102,21,101,1,0,1,1,0,1,4,14,n,3,n,1,572,0,475254,1.49E+12,1.49E+12,1.49E+12,21,11,2,1
102,102,SCTResp,2,103,22,102,1,0,1,1,0,1,4,6,m,4,m,1,604,0,475254,1.49E+12,1.49E+12,1.49E+12,22,11,0,0
103,103,SCTResp,2,104,23,103,1,1,0,3,2,2,1,6,z,1,z,1,643,0,475254,1.49E+12,1.49E+12,1.49E+12,23,11,2,2
104,104,SCTResp,2,105,24,104,1,0,1,2,1,1,1,5,n,3,n,1,619,0,475254,1.49E+12,1.49E+12,1.49E+12,24,11,2,1
105,105,SCTResp,2,106,25,105,1,0,1,2,1,1,1,9,m,4,m,1,758,0,475254,1.49E+12,1.49E+12,1.49E+12,25,11,0,0
106,106,SCTResp,2,107,26,106,1,1,0,3,2,2,3,9,x,2,x,1,791,0,475254,1.49E+12,1.49E+12,1.49E+12,26,11,2,2
107,107,SCTResp,2,108,27,107,1,0,1,4,7,1,3,13,x,2,x,1,637,0,475254,1.49E+12,1.49E+12,1.49E+12,27,11,2,1
108,108,SCTResp,2,109,28,108,1,1,0,4,3,2,1,13,z,1,z,1,583,0,475254,1.49E+12,1.49E+12,1.49E+12,28,11,2,2
109,109,SCTResp,2,110,29,109,1,0,1,4,7,1,1,9,m,4,m,1,632,0,475254,1.49E+12,1.49E+12,1.49E+12,29,11,2,1
110,110,SCTResp,2,111,30,110,1,1,0,1,4,2,3,9,x,2,x,1,696,0,475254,1.49E+12,1.49E+12,1.49E+12,30,11,2,2
111,111,SCTResp,2,112,31,111,1,0,1,3,6,1,3,13,x,2,x,1,727,0,475254,1.49E+12,1.49E+12,1.49E+12,31,11,2,1
112,112,SCTResp,2,113,32,112,1,0,1,1,0,1,3,11,n,3,n,1,846,0,475254,1.49E+12,1.49E+12,1.49E+12,32,11,0,0
113,113,SCTResp,2,114,33,113,1,0,1,1,0,1,3,14,n,3,n,1,817,0,475254,1.49E+12,1.49E+12,1.49E+12,33,11,0,0
114,114,SCTResp,2,115,34,114,1,1,0,3,2,2,2,14,n,3,n,1,516,0,475254,1.49E+12,1.49E+12,1.49E+12,34,11,2,2
115,115,SCTResp,2,116,35,115,1,0,1,3,6,1,2,5,n,3,n,1,517,0,475254,1.49E+12,1.49E+12,1.49E+12,35,11,2,1
116,116,SCTResp,2,117,36,116,1,1,0,4,3,2,4,5,m,4,m,1,598,0,475254,1.49E+12,1.49E+12,1.49E+12,36,11,2,2
117,117,SCTResp,2,118,37,117,1,0,1,4,7,1,4,11,n,3,n,1,700,0,475254,1.49E+12,1.49E+12,1.49E+12,37,11,2,1
118,118,SCTResp,2,119,38,118,1,0,1,4,7,1,4,13,x,2,x,1,759,0,475254,1.49E+12,1.49E+12,1.49E+12,38,11,0,0
119,119,SCTResp,2,120,39,119,1,1,0,1,4,2,1,13,z,1,z,1,637,0,475254,1.49E+12,1.49E+12,1.49E+12,39,11,2,2
120,120,SCTResp,2,121,40,120,1,0,1,3,6,1,1,8,z,1,z,1,677,0,475254,1.49E+12,1.49E+12,1.49E+12,40,11,2,1
121,121,SCTResp,2,122,41,121,1,1,0,3,2,2,3,8,x,2,x,1,758,0,475254,1.49E+12,1.49E+12,1.49E+12,41,11,2,2
122,122,SCTResp,2,123,42,122,1,1,0,3,2,2,2,8,n,3,n,1,708,0,475254,1.49E+12,1.49E+12,1.49E+12,42,11,0,0
123,123,SCTResp,2,124,43,123,1,0,1,1,0,1,2,7,x,2,x,1,632,0,475254,1.49E+12,1.49E+12,1.49E+12,43,11,2,1
124,124,SCTResp,2,125,44,124,1,1,0,4,3,2,4,7,m,4,m,1,670,0,475254,1.49E+12,1.49E+12,1.49E+12,44,11,2,2
125,125,SCTResp,2,126,45,125,1,1,0,1,4,2,2,7,n,3,n,1,829,0,475254,1.49E+12,1.49E+12,1.49E+12,45,11,0,0
126,126,SCTResp,2,127,46,126,1,1,0,1,4,2,1,7,z,1,z,1,606,0,475254,1.49E+12,1.49E+12,1.49E+12,46,11,0,0
127,127,SCTResp,2,128,47,127,1,0,1,4,7,1,1,6,m,4,m,1,760,0,475254,1.49E+12,1.49E+12,1.49E+12,47,11,2,1
128,128,SCTResp,2,129,48,128,1,1,0,1,4,2,3,6,x,2,x,1,829,0,475254,1.49E+12,1.49E+12,1.49E+12,48,11,2,2
129,129,SCTResp,2,130,49,129,1,1,0,4,3,2,1,6,z,1,z,1,621,0,475254,1.49E+12,1.49E+12,1.49E+12,49,11,0,0
130,130,SCTResp,2,131,50,130,1,0,1,1,0,1,1,16,m,4,m,1,832,0,475254,1.49E+12,1.49E+12,1.49E+12,50,11,2,1
131,131,SCTResp,2,132,51,131,1,1,0,1,4,2,2,16,n,3,n,1,686,0,475254,1.49E+12,1.49E+12,1.49E+12,51,11,2,2
132,132,SCTResp,2,133,52,132,1,1,0,2,5,2,3,16,x,2,x,1,918,0,475254,1.49E+12,1.49E+12,1.49E+12,52,11,0,0
133,133,SCTResp,2,134,53,133,1,0,1,3,6,1,3,12,z,1,z,1,909,0,475254,1.49E+12,1.49E+12,1.49E+12,53,11,2,1
134,134,SCTResp,2,135,54,134,1,1,0,2,5,2,1,12,z,1,z,1,669,0,475254,1.49E+12,1.49E+12,1.49E+12,54,11,2,2
135,135,SCTResp,2,136,55,135,1,1,0,2,5,2,3,12,x,2,x,1,887,0,475254,1.49E+12,1.49E+12,1.49E+12,55,11,0,0
136,136,SCTResp,2,137,56,136,1,0,1,1,0,1,3,8,z,1,z,1,774,0,475254,1.49E+12,1.49E+12,1.49E+12,56,11,2,1
137,137,SCTResp,2,138,57,137,1,1,0,1,4,2,2,8,n,3,n,1,610,0,475254,1.49E+12,1.49E+12,1.49E+12,57,11,2,2
138,138,SCTResp,2,139,58,138,1,1,0,3,2,2,4,8,m,4,m,1,649,0,475254,1.49E+12,1.49E+12,1.49E+12,58,11,0,0
139,139,SCTResp,2,140,59,139,1,1,0,1,4,2,1,8,z,1,z,1,585,0,475254,1.49E+12,1.49E+12,1.49E+12,59,11,0,0
140,140,SCTResp,2,141,60,140,1,0,1,2,1,1,1,15,z,1,z,1,641,0,475254,1.49E+12,1.49E+12,1.49E+12,60,11,2,1
141,141,SCTResp,2,142,61,141,1,1,0,4,3,2,4,15,m,4,m,1,675,0,475254,1.49E+12,1.49E+12,1.49E+12,61,11,2,2
142,142,SCTResp,2,143,62,142,1,1,0,2,5,2,2,15,n,3,n,1,537,0,475254,1.49E+12,1.49E+12,1.49E+12,62,11,0,0
143,143,SCTResp,2,144,63,143,1,0,1,2,1,1,2,8,z,1,z,1,815,0,475254,1.49E+12,1.49E+12,1.49E+12,63,11,2,1
144,144,SCTRespITI,2,145,64,144,1,1,0,3,2,2,3,8,x,2,0,0,815,0,475254,1.49E+12,1.49E+12,1.49E+12,63,11,2,2
145,145,SCTResp,2,146,65,145,1,0,1,3,6,1,3,7,x,2,x,1,675,0,475254,1.49E+12,1.49E+12,1.49E+12,64,11,2,1
146,146,SCTResp,2,147,66,146,1,0,1,4,7,1,3,9,m,4,m,1,835,0,475254,1.49E+12,1.49E+12,1.49E+12,65,11,0,0
147,147,SCTResp,2,148,67,147,1,0,1,3,6,1,3,15,z,1,z,1,708,0,475254,1.49E+12,1.49E+12,1.49E+12,66,11,0,0
148,148,SCTResp,2,149,68,148,1,0,1,1,0,1,3,8,z,1,z,1,770,0,475254,1.49E+12,1.49E+12,1.49E+12,67,11,0,0
149,149,SCTRespITI,2,150,69,149,1,1,0,3,2,2,2,8,n,3,0,0,770,0,475254,1.49E+12,1.49E+12,1.49E+12,67,11,2,2
150,150,SCTResp,2,151,70,150,1,1,0,4,3,2,1,8,z,1,z,1,656,0,475254,1.49E+12,1.49E+12,1.49E+12,68,11,0,0
151,151,SCTResp,2,152,71,151,1,0,1,4,7,1,1,10,x,2,n,0,955,0,475254,1.49E+12,1.49E+12,1.49E+12,68,11,2,1
152,152,SCTResp,2,153,72,152,1,1,0,3,2,2,3,10,x,2,x,1,663,0,475254,1.49E+12,1.49E+12,1.49E+12,69,11,2,2
153,153,SCTResp,2,154,73,153,1,1,0,2,5,2,4,10,m,4,m,1,769,0,475254,1.49E+12,1.49E+12,1.49E+12,70,11,0,0
154,154,SCTResp,2,155,74,154,1,1,0,4,3,2,2,10,n,3,n,1,852,0,475254,1.49E+12,1.49E+12,1.49E+12,71,11,0,0
155,155,SCTResp,2,156,75,155,1,0,1,3,6,1,2,11,n,3,n,1,538,0,475254,1.49E+12,1.49E+12,1.49E+12,72,11,2,1
156,156,SCTResp,2,157,76,156,1,1,0,1,4,2,4,11,m,4,m,1,851,0,475254,1.49E+12,1.49E+12,1.49E+12,73,11,2,2
157,157,SCTResp,2,158,77,157,1,0,1,1,0,1,4,7,x,2,x,1,803,0,475254,1.49E+12,1.49E+12,1.49E+12,74,11,2,1
158,158,SCTResp,2,159,78,158,1,0,1,2,1,1,4,16,m,4,m,1,620,0,475254,1.49E+12,1.49E+12,1.49E+12,75,11,0,0
159,159,SCTResp,2,160,79,159,1,0,1,2,1,1,4,14,n,3,n,1,828,0,475254,1.49E+12,1.49E+12,1.49E+12,76,11,0,0
0,0,SCTResp,1,1,0,0,0,1,0,1,4,2,3,,x,2,x,1,916,0,4160,1.49E+12,1.49E+12,1.49E+12,1,12,0,2
1,1,SCTResp,1,2,1,1,0,1,0,3,2,2,1,,z,1,z,1,642,0,4160,1.49E+12,1.49E+12,1.49E+12,2,12,0,0
2,2,SCTResp,1,3,2,2,0,1,0,3,2,2,4,,m,4,m,1,665,0,4160,1.49E+12,1.49E+12,1.49E+12,3,12,0,0
3,3,SCTResp,1,4,3,3,0,0,1,4,7,1,4,7,x,2,x,1,876,0,4160,1.49E+12,1.49E+12,1.49E+12,4,12,2,1
4,4,SCTResp,1,5,4,4,0,0,1,2,1,1,4,14,n,3,n,1,710,0,4160,1.49E+12,1.49E+12,1.49E+12,5,12,0,0
5,5,SCTResp,1,6,5,5,0,0,1,4,7,1,4,6,m,4,x,0,865,0,4160,1.49E+12,1.49E+12,1.49E+12,5,12,0,0
6,6,SCTResp,1,7,6,6,0,1,0,4,3,2,3,6,x,2,n,0,684,0,4160,1.49E+12,1.49E+12,1.49E+12,5,12,2,2
7,7,SCTResp,1,8,7,7,0,0,1,1,0,1,3,12,z,1,z,1,946,0,4160,1.49E+12,1.49E+12,1.49E+12,6,12,2,1
8,8,SCTResp,1,9,8,8,0,1,0,1,4,2,1,12,z,1,z,1,694,0,4160,1.49E+12,1.49E+12,1.49E+12,7,12,2,2
9,9,SCTResp,1,10,9,9,0,1,0,3,2,2,2,12,n,3,n,1,900,0,4160,1.49E+12,1.49E+12,1.49E+12,8,12,0,0
10,10,SCTResp,1,11,10,10,0,1,0,4,3,2,1,12,z,1,z,1,778,0,4160,1.49E+12,1.49E+12,1.49E+12,9,12,0,0
11,11,SCTResp,1,12,11,11,0,0,1,4,7,1,1,16,m,4,m,1,831,0,4160,1.49E+12,1.49E+12,1.49E+12,10,12,2,1
12,12,SCTRespITI,1,13,12,12,0,0,1,4,7,1,1,10,x,2,0,0,831,0,4160,1.49E+12,1.49E+12,1.49E+12,10,12,0,0
13,13,SCTResp,1,14,13,13,0,0,1,4,7,1,1,11,n,3,n,1,706,0,4160,1.49E+12,1.49E+12,1.49E+12,11,12,0,0
14,14,SCTResp,1,15,14,14,0,0,1,2,1,1,1,14,n,3,n,1,657,0,4160,1.49E+12,1.49E+12,1.49E+12,12,12,0,0
15,15,SCTResp,1,16,15,15,0,1,0,3,2,2,2,14,n,3,n,1,508,0,4160,1.49E+12,1.49E+12,1.49E+12,13,12,2,2
16,16,SCTResp,1,17,16,16,0,1,0,2,5,2,3,14,x,2,x,1,686,0,4160,1.49E+12,1.49E+12,1.49E+12,14,12,0,0
17,17,SCTResp,1,18,17,17,0,0,1,2,1,1,3,16,m,4,m,1,788,0,4160,1.49E+12,1.49E+12,1.49E+12,15,12,2,1
18,18,SCTResp,1,19,18,18,0,0,1,3,6,1,3,6,m,4,m,1,795,0,4160,1.49E+12,1.49E+12,1.49E+12,16,12,0,0
19,19,SCTResp,1,20,19,19,0,1,0,2,5,2,2,6,n,3,n,1,771,0,4160,1.49E+12,1.49E+12,1.49E+12,17,12,2,2
20,20,SCTResp,1,21,20,20,0,0,1,1,0,1,2,10,x,2,x,1,956,0,4160,1.49E+12,1.49E+12,1.49E+12,18,12,2,1
21,21,SCTResp,1,22,21,21,0,1,0,1,4,2,4,10,m,4,m,1,729,0,4160,1.49E+12,1.49E+12,1.49E+12,19,12,2,2
22,22,SCTResp,1,23,22,22,0,1,0,2,5,2,3,10,x,2,x,1,742,0,4160,1.49E+12,1.49E+12,1.49E+12,20,12,0,0
23,23,SCTResp,1,24,23,23,0,0,1,1,0,1,3,14,n,3,n,1,690,0,4160,1.49E+12,1.49E+12,1.49E+12,21,12,2,1
24,24,SCTResp,1,25,24,24,0,0,1,4,7,1,3,10,x,2,x,1,689,0,4160,1.49E+12,1.49E+12,1.49E+12,22,12,0,0
25,25,SCTResp,1,26,25,25,0,0,1,2,1,1,3,9,m,4,m,1,938,0,4160,1.49E+12,1.49E+12,1.49E+12,23,12,0,0
26,26,SCTResp,1,27,26,26,0,0,1,3,6,1,3,10,x,2,n,0,919,0,4160,1.49E+12,1.49E+12,1.49E+12,23,12,0,0
27,27,SCTResp,1,28,27,27,0,1,0,4,3,2,1,10,z,1,z,1,778,0,4160,1.49E+12,1.49E+12,1.49E+12,24,12,2,2
28,28,SCTResp,1,29,28,28,0,1,0,1,4,2,3,10,x,2,x,1,703,0,4160,1.49E+12,1.49E+12,1.49E+12,25,12,0,0
29,29,SCTResp,1,30,29,29,0,0,1,3,6,1,3,6,m,4,m,1,877,0,4160,1.49E+12,1.49E+12,1.49E+12,26,12,2,1
30,30,SCTResp,1,31,30,30,0,1,0,4,3,2,1,6,z,1,z,1,636,0,4160,1.49E+12,1.49E+12,1.49E+12,27,12,2,2
